name,type,position_x,position_y,position_z,size_x,size_y,size_z,color
POS-0763-886-IA-67842,circle,0.67309,1.2404,0.111515,0.01,0,0,#ff0000
POS-0762-886-IA-67842,circle,0.67309,1.2284,0.11154,0.01,0,0,#ff0000
POS-1065-886-IA-67842,circle,0.67309,1.2104,0.111578,0.01,0,0,#ff0000
POS-1065-886-IA-67842,circle,0.67309,1.2104,0.111578,0.01,0,0,#ff0000
POS-1065-886-IA-67842,circle,0.67309,1.2104,0.111578,0.01,0,0,#ff0000
POS-0755-886-IA-67842,circle,0.67309,1.2344,0.111528,0.01,0,0,#ff0000
POS-0755-886-IA-67842,circle,0.67309,1.2344,0.111528,0.01,0,0,#ff0000
POS-1067-886-IA-67842,circle,0.67309,1.2164,0.111565,0.01,0,0,#ff0000
POS-1067-886-IA-67842,circle,0.67309,1.2164,0.111565,0.01,0,0,#ff0000
POS-1067-886-IA-67842,circle,0.67309,1.2164,0.111565,0.01,0,0,#ff0000
POS-1068-886-IA-67842,circle,0.67309,1.2224,0.111553,0.01,0,0,#ff0000
POS-1068-886-IA-67842,circle,0.67309,1.2224,0.111553,0.01,0,0,#ff0000
POS-1068-886-IA-67842,circle,0.67309,1.2224,0.111553,0.01,0,0,#ff0000
POS-1064-886-IA-67842,circle,0.67309,1.2074,0.111584,0.01,0,0,#ff0000
POS-1064-886-IA-67842,circle,0.67309,1.2074,0.111584,0.01,0,0,#ff0000
POS-0723-886-IA-67842,circle,0.67309,1.2745,0.111444,0.01,0,0,#ff0000
POS-0765-886-IA-67842,circle,0.67309,1.26325,0.111468,0.01,0,0,#ff0000
POS-1069-886-IA-67842,circle,0.67309,1.25775,0.111479,0.01,0,0,#ff0000
POS-1069-886-IA-67842,circle,0.67309,1.25775,0.111479,0.01,0,0,#ff0000
POS-0724-886-IA-67842,circle,0.67309,1.2685,0.111457,0.01,0,0,#ff0000
POS-0761-886-IA-67842,circle,0.67309,1.25225,0.111491,0.01,0,0,#ff0000
POS-0724-886-IA-67842,circle,0.67309,1.2685,0.111457,0.01,0,0,#ff0000
POS-0724-886-IA-67842,circle,0.67309,1.2685,0.111457,0.01,0,0,#ff0000
POS-0766-886-IA-67842,circle,0.67309,1.280002,0.104969,0.01,0,0,#ff0000
POS-0768-886-IA-67842,circle,0.67309,1.316003,0.104371,0.01,0,0,#ff0000
POS-0853-886-IA-67842,circle,0.67309,1.298002,0.10467,0.01,0,0,#ff0000
POS-0769-886-IA-67842,circle,0.67309,1.292002,0.104769,0.01,0,0,#ff0000
POS-0767-886-IA-67842,circle,0.67309,1.304002,0.10457,0.01,0,0,#ff0000
POS-1204-886-IA-67842,circle,0.67309,1.27528,0.108035,0.01,0,0,#ff0000
POS-1204-886-IA-67842,circle,0.67309,1.27528,0.108035,0.01,0,0,#ff0000
POS-0849-886-IA-67842,circle,0.67309,1.310002,0.104471,0.01,0,0,#ff0000
POS-0849-886-IA-67842,circle,0.67309,1.310002,0.104471,0.01,0,0,#ff0000
POS-1203-886-IA-67842,circle,0.67309,1.27528,0.10533,0.01,0,0,#ff0000
POS-1203-886-IA-67842,circle,0.67309,1.27528,0.10533,0.01,0,0,#ff0000
POS-0853-886-IA-67842,circle,0.67309,1.298002,0.10467,0.01,0,0,#ff0000
POS-0725-886-IA-67842,circle,0.67309,1.285999,0.104869,0.01,0,0,#ff0000
POS-0725-886-IA-67842,circle,0.67309,1.285999,0.104869,0.01,0,0,#ff0000
POS-0725-886-IA-67842,circle,0.67309,1.285999,0.104869,0.01,0,0,#ff0000
POS-0830-886-IA-67842,circle,0.67309,1.328002,0.104172,0.01,0,0,#ff0000
POS-0848-886-IA-67842,circle,0.67309,1.334003,0.104072,0.01,0,0,#ff0000
POS-0848-886-IA-67842,circle,0.67309,1.334003,0.104072,0.01,0,0,#ff0000
POS-0842-886-IA-67842,circle,0.67309,1.340002,0.103973,0.01,0,0,#ff0000
POS-0852-886-IA-67842,circle,0.67309,1.346002,0.103873,0.01,0,0,#ff0000
POS-0852-886-IA-67842,circle,0.67309,1.346002,0.103873,0.01,0,0,#ff0000
POS-0851-886-IA-67842,circle,0.67309,1.358005,0.103674,0.01,0,0,#ff0000
POS-0851-886-IA-67842,circle,0.67309,1.358005,0.103674,0.01,0,0,#ff0000
POS-0850-886-IA-67842,circle,0.67309,1.322002,0.104271,0.01,0,0,#ff0000
POS-0850-886-IA-67842,circle,0.67309,1.322002,0.104271,0.01,0,0,#ff0000
POS-0820-886-IA-67842,circle,0.67309,1.352002,0.103773,0.01,0,0,#ff0000
POS-0851-886-IA-67842,circle,0.67309,1.358005,0.103674,0.01,0,0,#ff0000
POS-1072-886-IA-67842,circle,0.67309,1.360199,0.103637,0.01,0,0,#ff0000
POS-1072-886-IA-67842,circle,0.67309,1.360199,0.103637,0.01,0,0,#ff0000
POS-0821-886-IA-67842,circle,0.68509,1.361503,0.103416,0.01,0,0,#ff0000
POS-1077-886-IA-67842,circle,0.6795,1.37309,0.103131,0.01,0,0,#ff0000
POS-1077-886-IA-67842,circle,0.6795,1.37309,0.103131,0.01,0,0,#ff0000
POS-0844-886-IA-67842,circle,0.68509,1.364502,0.103367,0.01,0,0,#ff0000
POS-1075-886-IA-67842,circle,0.68509,1.3725,0.103234,0.01,0,0,#ff0000
POS-1075-886-IA-67842,circle,0.68509,1.3725,0.103234,0.01,0,0,#ff0000
POS-0822-886-IA-67842,circle,0.68509,1.369507,0.103284,0.01,0,0,#ff0000
POS-1076-886-IA-67842,circle,0.6845,1.37309,0.103214,0.01,0,0,#ff0000
POS-1076-886-IA-67842,circle,0.6845,1.37309,0.103214,0.01,0,0,#ff0000
POS-1078-886-IA-67842,circle,0.676,1.37309,0.103073,0.01,0,0,#ff0000
POS-1078-886-IA-67842,circle,0.676,1.37309,0.103073,0.01,0,0,#ff0000
POS-1074-886-IA-67842,circle,0.679499,1.36091,0.103519,0.01,0,0,#ff0000
POS-1074-886-IA-67842,circle,0.679499,1.36091,0.103519,0.01,0,0,#ff0000
POS-1080-886-IA-67842,circle,0.673793,1.37309,0.103037,0.01,0,0,#ff0000
POS-1080-886-IA-67842,circle,0.673793,1.37309,0.103037,0.01,0,0,#ff0000
POS-1073-886-IA-67842,circle,0.6738,1.36091,0.103614,0.01,0,0,#ff0000
POS-1073-886-IA-67842,circle,0.6738,1.36091,0.103614,0.01,0,0,#ff0000
POS-0740-886-IA-67842,circle,0.676004,1.36091,0.103577,0.01,0,0,#ff0000
POS-0822-886-IA-67842,circle,0.68509,1.369507,0.103284,0.01,0,0,#ff0000
POS-0744-886-IA-67842,circle,0.684493,1.36091,0.103436,0.01,0,0,#ff0000
POS-0804-886-IA-67842,circle,0.67309,1.406002,0.102479,0.01,0,0,#ff0000
POS-0829-886-IA-67842,circle,0.67309,1.418002,0.102279,0.01,0,0,#ff0000
POS-0810-886-IA-67842,circle,0.67309,1.388002,0.102777,0.01,0,0,#ff0000
POS-0810-886-IA-67842,circle,0.67309,1.388002,0.102777,0.01,0,0,#ff0000
POS-1079-886-IA-67842,circle,0.67309,1.376001,0.102977,0.01,0,0,#ff0000
POS-1079-886-IA-67842,circle,0.67309,1.376001,0.102977,0.01,0,0,#ff0000
POS-0794-886-IA-67842,circle,0.67309,1.412001,0.102379,0.01,0,0,#ff0000
POS-0794-886-IA-67842,circle,0.67309,1.412001,0.102379,0.01,0,0,#ff0000
POS-1081-886-IA-67842,circle,0.67309,1.3738,0.103013,0.01,0,0,#ff0000
POS-1081-886-IA-67842,circle,0.67309,1.3738,0.103013,0.01,0,0,#ff0000
POS-0780-886-IA-67842,circle,0.67309,1.394002,0.102678,0.01,0,0,#ff0000
POS-0818-886-IA-67842,circle,0.67309,1.381998,0.102877,0.01,0,0,#ff0000
POS-0826-886-IA-67842,circle,0.67309,1.400002,0.102578,0.01,0,0,#ff0000
POS-0826-886-IA-67842,circle,0.67309,1.400002,0.102578,0.01,0,0,#ff0000
POS-0801-886-IA-67842,circle,0.67309,1.436002,0.101981,0.01,0,0,#ff0000
POS-0827-886-IA-67842,circle,0.67309,1.442002,0.101881,0.01,0,0,#ff0000
POS-0773-886-IA-67842,circle,0.67309,1.448002,0.101781,0.01,0,0,#ff0000
POS-0773-886-IA-67842,circle,0.67309,1.448002,0.101781,0.01,0,0,#ff0000
POS-0816-886-IA-67842,circle,0.67309,1.430002,0.10208,0.01,0,0,#ff0000
POS-0831-886-IA-67842,circle,0.67309,1.454002,0.101682,0.01,0,0,#ff0000
POS-0834-886-IA-67842,circle,0.67309,1.424002,0.10218,0.01,0,0,#ff0000
POS-0834-886-IA-67842,circle,0.67309,1.424002,0.10218,0.01,0,0,#ff0000
POS-0801-886-IA-67842,circle,0.67309,1.436002,0.101981,0.01,0,0,#ff0000
POS-0801-886-IA-67842,circle,0.67309,1.436002,0.101981,0.01,0,0,#ff0000
POS-0805-886-IA-67842,circle,0.67309,1.460002,0.101582,0.01,0,0,#ff0000
POS-0805-886-IA-67842,circle,0.67309,1.460002,0.101582,0.01,0,0,#ff0000
POS-0817-886-IA-67842,circle,0.67309,1.484002,0.101184,0.01,0,0,#ff0000
POS-1082-886-IA-67842,circle,0.67309,1.492193,0.101048,0.01,0,0,#ff0000
POS-1082-886-IA-67842,circle,0.67309,1.492193,0.101048,0.01,0,0,#ff0000
POS-1083-886-IA-67842,circle,0.67309,1.489999,0.101084,0.01,0,0,#ff0000
POS-0787-886-IA-67842,circle,0.67309,1.466002,0.101483,0.01,0,0,#ff0000
POS-1083-886-IA-67842,circle,0.67309,1.489999,0.101084,0.01,0,0,#ff0000
POS-1083-886-IA-67842,circle,0.67309,1.489999,0.101084,0.01,0,0,#ff0000
POS-0811-886-IA-67842,circle,0.67309,1.478002,0.101283,0.01,0,0,#ff0000
POS-0814-886-IA-67842,circle,0.67309,1.472002,0.101383,0.01,0,0,#ff0000
POS-0814-886-IA-67842,circle,0.67309,1.472002,0.101383,0.01,0,0,#ff0000
POS-1089-886-IA-67842,circle,0.68509,1.493457,0.100828,0.01,0,0,#ff0000
POS-1090-886-IA-67842,circle,0.68509,1.504453,0.100645,0.01,0,0,#ff0000
POS-1090-886-IA-67842,circle,0.68509,1.504453,0.100645,0.01,0,0,#ff0000
POS-1091-886-IA-67842,circle,0.68509,1.496456,0.100778,0.01,0,0,#ff0000
POS-1088-886-IA-67842,circle,0.68509,1.501461,0.100695,0.01,0,0,#ff0000
POS-1088-886-IA-67842,circle,0.68509,1.501461,0.100695,0.01,0,0,#ff0000
POS-1084-886-IA-67842,circle,0.68445,1.49291,0.100847,0.01,0,0,#ff0000
POS-1086-886-IA-67842,circle,0.679456,1.49291,0.10093,0.01,0,0,#ff0000
POS-1085-886-IA-67842,circle,0.673757,1.49291,0.101025,0.01,0,0,#ff0000
POS-1085-886-IA-67842,circle,0.673757,1.49291,0.101025,0.01,0,0,#ff0000
POS-1086-886-IA-67842,circle,0.679456,1.49291,0.10093,0.01,0,0,#ff0000
POS-1087-886-IA-67842,circle,0.675961,1.49291,0.100988,0.01,0,0,#ff0000
POS-1092-886-IA-67842,circle,0.679543,1.50509,0.100542,0.01,0,0,#ff0000
POS-1093-886-IA-67842,circle,0.673836,1.50509,0.100448,0.01,0,0,#ff0000
POS-1092-886-IA-67842,circle,0.679543,1.50509,0.100542,0.01,0,0,#ff0000
POS-1094-886-IA-67842,circle,0.676043,1.50509,0.100484,0.01,0,0,#ff0000
POS-1093-886-IA-67842,circle,0.673836,1.50509,0.100448,0.01,0,0,#ff0000
POS-1094-886-IA-67842,circle,0.676043,1.50509,0.100484,0.01,0,0,#ff0000
POS-1095-886-IA-67842,circle,0.684543,1.50509,0.100625,0.01,0,0,#ff0000
POS-1095-886-IA-67842,circle,0.684543,1.50509,0.100625,0.01,0,0,#ff0000
POS-0802-886-IA-67842,circle,0.67309,1.544002,0.099789,0.01,0,0,#ff0000
POS-0802-886-IA-67842,circle,0.67309,1.544002,0.099789,0.01,0,0,#ff0000
POS-0813-886-IA-67842,circle,0.67309,1.526002,0.100088,0.01,0,0,#ff0000
POS-0815-886-IA-67842,circle,0.67309,1.538002,0.099889,0.01,0,0,#ff0000
POS-0800-886-IA-67842,circle,0.67309,1.532002,0.099989,0.01,0,0,#ff0000
POS-0800-886-IA-67842,circle,0.67309,1.532002,0.099989,0.01,0,0,#ff0000
POS-0803-886-IA-67842,circle,0.67309,1.514002,0.100287,0.01,0,0,#ff0000
POS-1096-886-IA-67842,circle,0.67309,1.5058,0.100423,0.01,0,0,#ff0000
POS-1096-886-IA-67842,circle,0.67309,1.5058,0.100423,0.01,0,0,#ff0000
POS-1097-886-IA-67842,circle,0.67309,1.508001,0.100387,0.01,0,0,#ff0000
POS-1097-886-IA-67842,circle,0.67309,1.508001,0.100387,0.01,0,0,#ff0000
POS-0837-886-IA-67842,circle,0.67309,1.550002,0.09969,0.01,0,0,#ff0000
POS-0777-886-IA-67842,circle,0.67309,1.520002,0.100188,0.01,0,0,#ff0000
POS-0777-886-IA-67842,circle,0.67309,1.520002,0.100188,0.01,0,0,#ff0000
POS-0793-886-IA-67842,circle,0.67309,1.592002,0.098993,0.01,0,0,#ff0000
POS-0793-886-IA-67842,circle,0.67309,1.592002,0.098993,0.01,0,0,#ff0000
POS-0774-886-IA-67842,circle,0.67309,1.556002,0.09959,0.01,0,0,#ff0000
POS-0774-886-IA-67842,circle,0.67309,1.556002,0.09959,0.01,0,0,#ff0000
POS-0776-886-IA-67842,circle,0.67309,1.568002,0.099391,0.01,0,0,#ff0000
POS-0812-886-IA-67842,circle,0.67309,1.586002,0.099092,0.01,0,0,#ff0000
POS-0776-886-IA-67842,circle,0.67309,1.568002,0.099391,0.01,0,0,#ff0000
POS-0776-886-IA-67842,circle,0.67309,1.568002,0.099391,0.01,0,0,#ff0000
POS-0778-886-IA-67842,circle,0.67309,1.580002,0.099192,0.01,0,0,#ff0000
POS-0778-886-IA-67842,circle,0.67309,1.580002,0.099192,0.01,0,0,#ff0000
POS-0838-886-IA-67842,circle,0.67309,1.574002,0.099291,0.01,0,0,#ff0000
POS-0828-886-IA-67842,circle,0.67309,1.562002,0.099491,0.01,0,0,#ff0000
POS-0840-886-IA-67842,circle,0.67309,1.616002,0.098594,0.01,0,0,#ff0000
POS-0791-886-IA-67842,circle,0.67309,1.604002,0.098793,0.01,0,0,#ff0000
POS-0791-886-IA-67842,circle,0.67309,1.604002,0.098793,0.01,0,0,#ff0000
POS-0808-886-IA-67842,circle,0.67309,1.610002,0.098694,0.01,0,0,#ff0000
POS-1098-886-IA-67842,circle,0.67309,1.622,0.098495,0.01,0,0,#ff0000
POS-1098-886-IA-67842,circle,0.67309,1.622,0.098495,0.01,0,0,#ff0000
POS-1098-886-IA-67842,circle,0.67309,1.622,0.098495,0.01,0,0,#ff0000
POS-1099-886-IA-67842,circle,0.67309,1.624194,0.098458,0.01,0,0,#ff0000
POS-1099-886-IA-67842,circle,0.67309,1.624194,0.098458,0.01,0,0,#ff0000
POS-0785-886-IA-67842,circle,0.67309,1.598002,0.098893,0.01,0,0,#ff0000
POS-1113-886-IA-67842,circle,0.68509,1.633462,0.098105,0.01,0,0,#ff0000
POS-1102-886-IA-67842,circle,0.684407,1.62491,0.098258,0.01,0,0,#ff0000
POS-1104-886-IA-67842,circle,0.6795,1.62491,0.09834,0.01,0,0,#ff0000
POS-1103-886-IA-67842,circle,0.673714,1.62491,0.098436,0.01,0,0,#ff0000
POS-1103-886-IA-67842,circle,0.673714,1.62491,0.098436,0.01,0,0,#ff0000
POS-1104-886-IA-67842,circle,0.6795,1.62491,0.09834,0.01,0,0,#ff0000
POS-1105-886-IA-67842,circle,0.676,1.62491,0.098398,0.01,0,0,#ff0000
POS-1106-886-IA-67842,circle,0.6795,1.63709,0.097952,0.01,0,0,#ff0000
POS-1106-886-IA-67842,circle,0.6795,1.63709,0.097952,0.01,0,0,#ff0000
POS-1107-886-IA-67842,circle,0.684586,1.63709,0.098036,0.01,0,0,#ff0000
POS-1107-886-IA-67842,circle,0.684586,1.63709,0.098036,0.01,0,0,#ff0000
POS-1108-886-IA-67842,circle,0.673879,1.63709,0.097859,0.01,0,0,#ff0000
POS-1109-886-IA-67842,circle,0.676,1.63709,0.097894,0.01,0,0,#ff0000
POS-1108-886-IA-67842,circle,0.673879,1.63709,0.097859,0.01,0,0,#ff0000
POS-1109-886-IA-67842,circle,0.676,1.63709,0.097894,0.01,0,0,#ff0000
POS-1110-886-IA-67842,circle,0.68509,1.625458,0.098238,0.01,0,0,#ff0000
POS-1111-886-IA-67842,circle,0.68509,1.636454,0.098055,0.01,0,0,#ff0000
POS-1111-886-IA-67842,circle,0.68509,1.636454,0.098055,0.01,0,0,#ff0000
POS-1112-886-IA-67842,circle,0.68509,1.628501,0.098187,0.01,0,0,#ff0000
POS-1113-886-IA-67842,circle,0.68509,1.633462,0.098105,0.01,0,0,#ff0000
POS-0825-886-IA-67842,circle,0.67309,1.652002,0.097598,0.01,0,0,#ff0000
POS-0825-886-IA-67842,circle,0.67309,1.652002,0.097598,0.01,0,0,#ff0000
POS-0779-886-IA-67842,circle,0.67309,1.658002,0.097499,0.01,0,0,#ff0000
POS-0770-886-IA-67842,circle,0.67309,1.664002,0.097399,0.01,0,0,#ff0000
POS-0770-886-IA-67842,circle,0.67309,1.664002,0.097399,0.01,0,0,#ff0000
POS-1100-886-IA-67842,circle,0.67309,1.640001,0.097797,0.01,0,0,#ff0000
POS-1100-886-IA-67842,circle,0.67309,1.640001,0.097797,0.01,0,0,#ff0000
POS-1101-886-IA-67842,circle,0.67309,1.6378,0.097834,0.01,0,0,#ff0000
POS-1101-886-IA-67842,circle,0.67309,1.6378,0.097834,0.01,0,0,#ff0000
POS-0819-886-IA-67842,circle,0.67309,1.646002,0.097698,0.01,0,0,#ff0000
POS-0797-886-IA-67842,circle,0.67309,1.664002,0.097399,0.01,0,0,#ff0000
POS-0797-886-IA-67842,circle,0.67309,1.664002,0.097399,0.01,0,0,#ff0000
POS-1190-886-IA-67842,circle,0.67309,1.688,0.097001,0.01,0,0,#ff0000
POS-1190-886-IA-67842,circle,0.67309,1.688,0.097001,0.01,0,0,#ff0000
POS-0796-886-IA-67842,circle,0.67309,1.676002,0.0972,0.01,0,0,#ff0000
POS-0796-886-IA-67842,circle,0.67309,1.676002,0.0972,0.01,0,0,#ff0000
POS-1191-886-IA-67842,circle,0.67309,1.694,0.096901,0.01,0,0,#ff0000
POS-1191-886-IA-67842,circle,0.67309,1.694,0.096901,0.01,0,0,#ff0000
POS-0792-886-IA-67842,circle,0.67309,1.670002,0.097299,0.01,0,0,#ff0000
POS-0772-886-IA-67842,circle,0.67309,1.676002,0.0972,0.01,0,0,#ff0000
POS-0772-886-IA-67842,circle,0.67309,1.676002,0.0972,0.01,0,0,#ff0000
POS-0836-886-IA-67842,circle,0.67309,1.682002,0.0971,0.01,0,0,#ff0000
POS-0833-886-IA-67842,circle,0.67309,1.718,0.096835,0.01,0,0,#ff0000
POS-0898-886-IA-67842,circle,0.67309,1.7,0.096872,0.01,0,0,#ff0000
POS-0898-886-IA-67842,circle,0.67309,1.7,0.096872,0.01,0,0,#ff0000
POS-0898-886-IA-67842,circle,0.67309,1.7,0.096872,0.01,0,0,#ff0000
POS-0841-886-IA-67842,circle,0.67309,1.706,0.09686,0.01,0,0,#ff0000
POS-0809-886-IA-67842,circle,0.67309,1.712,0.096847,0.01,0,0,#ff0000
POS-0809-886-IA-67842,circle,0.67309,1.712,0.096847,0.01,0,0,#ff0000
POS-0786-886-IA-67842,circle,0.67309,1.736,0.096797,0.01,0,0,#ff0000
POS-0786-886-IA-67842,circle,0.67309,1.736,0.096797,0.01,0,0,#ff0000
POS-0783-886-IA-67842,circle,0.67309,1.742,0.096785,0.01,0,0,#ff0000
POS-0835-886-IA-67842,circle,0.67309,1.73,0.09681,0.01,0,0,#ff0000
POS-0771-886-IA-67842,circle,0.67309,1.724,0.096822,0.01,0,0,#ff0000
POS-0771-886-IA-67842,circle,0.67309,1.724,0.096822,0.01,0,0,#ff0000
POS-0784-886-IA-67842,circle,0.67309,1.748,0.096772,0.01,0,0,#ff0000
POS-1114-886-IA-67842,circle,0.67309,1.754,0.09676,0.01,0,0,#ff0000
POS-1114-886-IA-67842,circle,0.67309,1.754,0.09676,0.01,0,0,#ff0000
POS-1114-886-IA-67842,circle,0.67309,1.754,0.09676,0.01,0,0,#ff0000
POS-1115-886-IA-67842,circle,0.67309,1.756194,0.096755,0.01,0,0,#ff0000
POS-1115-886-IA-67842,circle,0.67309,1.756194,0.096755,0.01,0,0,#ff0000
POS-1130-886-IA-67842,circle,0.684403,1.756909,0.09673,0.01,0,0,#ff0000
POS-1130-886-IA-67842,circle,0.684403,1.756909,0.09673,0.01,0,0,#ff0000
POS-1120-886-IA-67842,circle,0.675997,1.756909,0.096748,0.01,0,0,#ff0000
POS-1131-886-IA-67842,circle,0.68509,1.7575,0.096728,0.01,0,0,#ff0000
POS-1131-886-IA-67842,circle,0.68509,1.7575,0.096728,0.01,0,0,#ff0000
POS-1121-886-IA-67842,circle,0.679497,1.756909,0.09674,0.01,0,0,#ff0000
POS-1121-886-IA-67842,circle,0.679497,1.756909,0.09674,0.01,0,0,#ff0000
POS-1122-886-IA-67842,circle,0.673711,1.756909,0.096752,0.01,0,0,#ff0000
POS-1122-886-IA-67842,circle,0.673711,1.756909,0.096752,0.01,0,0,#ff0000
POS-1116-886-IA-67842,circle,0.684589,1.769089,0.096702,0.01,0,0,#ff0000
POS-1116-886-IA-67842,circle,0.684589,1.769089,0.096702,0.01,0,0,#ff0000
POS-1117-886-IA-67842,circle,0.676002,1.769089,0.096684,0.01,0,0,#ff0000
POS-1117-886-IA-67842,circle,0.676002,1.769089,0.096684,0.01,0,0,#ff0000
POS-1118-886-IA-67842,circle,0.679502,1.769089,0.096692,0.01,0,0,#ff0000
POS-1118-886-IA-67842,circle,0.679502,1.769089,0.096692,0.01,0,0,#ff0000
POS-1123-886-IA-67842,circle,0.673882,1.769089,0.09668,0.01,0,0,#ff0000
POS-1123-886-IA-67842,circle,0.673882,1.769089,0.09668,0.01,0,0,#ff0000
POS-1132-886-IA-67842,circle,0.68509,1.7605,0.096721,0.01,0,0,#ff0000
POS-1126-886-IA-67842,circle,0.68509,1.768491,0.096705,0.01,0,0,#ff0000
POS-1126-886-IA-67842,circle,0.68509,1.768491,0.096705,0.01,0,0,#ff0000
POS-1128-886-IA-67842,circle,0.68509,1.765498,0.096711,0.01,0,0,#ff0000
POS-1128-886-IA-67842,circle,0.68509,1.765498,0.096711,0.01,0,0,#ff0000
POS-0806-886-IA-67842,circle,0.67309,1.802,0.09661,0.01,0,0,#ff0000
POS-0864-886-IA-67842,circle,0.67309,1.784,0.096647,0.01,0,0,#ff0000
POS-0864-886-IA-67842,circle,0.67309,1.784,0.096647,0.01,0,0,#ff0000
POS-0865-886-IA-67842,circle,0.67309,1.796,0.096622,0.01,0,0,#ff0000
POS-0865-886-IA-67842,circle,0.67309,1.796,0.096622,0.01,0,0,#ff0000
POS-0846-886-IA-67842,circle,0.67309,1.778,0.09666,0.01,0,0,#ff0000
POS-0866-886-IA-67842,circle,0.67309,1.808,0.096597,0.01,0,0,#ff0000
POS-0866-886-IA-67842,circle,0.67309,1.808,0.096597,0.01,0,0,#ff0000
POS-1124-886-IA-67842,circle,0.67309,1.772,0.096672,0.01,0,0,#ff0000
POS-1124-886-IA-67842,circle,0.67309,1.772,0.096672,0.01,0,0,#ff0000
POS-1125-886-IA-67842,circle,0.67309,1.770101,0.096676,0.01,0,0,#ff0000
POS-1125-886-IA-67842,circle,0.67309,1.770101,0.096676,0.01,0,0,#ff0000
POS-0847-886-IA-67842,circle,0.67309,1.79,0.096635,0.01,0,0,#ff0000
POS-0868-886-IA-67842,circle,0.67309,1.844,0.096522,0.01,0,0,#ff0000
POS-0868-886-IA-67842,circle,0.67309,1.844,0.096522,0.01,0,0,#ff0000
POS-0845-886-IA-67842,circle,0.67309,1.838,0.096535,0.01,0,0,#ff0000
POS-0873-886-IA-67842,circle,0.67309,1.85,0.09651,0.01,0,0,#ff0000
POS-0899-886-IA-67842,circle,0.67309,1.82,0.096572,0.01,0,0,#ff0000
POS-0899-886-IA-67842,circle,0.67309,1.82,0.096572,0.01,0,0,#ff0000
POS-0899-886-IA-67842,circle,0.67309,1.82,0.096572,0.01,0,0,#ff0000
POS-0807-886-IA-67842,circle,0.67309,1.814,0.096585,0.01,0,0,#ff0000
POS-0867-886-IA-67842,circle,0.67309,1.832,0.096547,0.01,0,0,#ff0000
POS-0867-886-IA-67842,circle,0.67309,1.832,0.096547,0.01,0,0,#ff0000
POS-0795-886-IA-67842,circle,0.67309,1.826,0.09656,0.01,0,0,#ff0000
POS-0875-886-IA-67842,circle,0.67309,1.874,0.09646,0.01,0,0,#ff0000
POS-1134-886-IA-67842,circle,0.67309,1.897999,0.09641,0.01,0,0,#ff0000
POS-1135-886-IA-67842,circle,0.67309,1.900193,0.096405,0.01,0,0,#ff0000
POS-1135-886-IA-67842,circle,0.67309,1.900193,0.096405,0.01,0,0,#ff0000
POS-0876-886-IA-67842,circle,0.67309,1.886,0.096435,0.01,0,0,#ff0000
POS-0870-886-IA-67842,circle,0.67309,1.868,0.096472,0.01,0,0,#ff0000
POS-0870-886-IA-67842,circle,0.67309,1.868,0.096472,0.01,0,0,#ff0000
POS-0877-886-IA-67842,circle,0.67309,1.892,0.096422,0.01,0,0,#ff0000
POS-0871-886-IA-67842,circle,0.67309,1.88,0.096447,0.01,0,0,#ff0000
POS-0871-886-IA-67842,circle,0.67309,1.88,0.096447,0.01,0,0,#ff0000
POS-0874-886-IA-67842,circle,0.67309,1.862,0.096485,0.01,0,0,#ff0000
POS-0869-886-IA-67842,circle,0.67309,1.856,0.096497,0.01,0,0,#ff0000
POS-0869-886-IA-67842,circle,0.67309,1.856,0.096497,0.01,0,0,#ff0000
POS-1134-886-IA-67842,circle,0.67309,1.897999,0.09641,0.01,0,0,#ff0000
POS-1134-886-IA-67842,circle,0.67309,1.897999,0.09641,0.01,0,0,#ff0000
POS-1145-886-IA-67842,circle,0.68499,1.903987,0.096372,0.01,0,0,#ff0000
POS-1146-886-IA-67842,circle,0.68499,1.910001,0.09636,0.01,0,0,#ff0000
POS-1146-886-IA-67842,circle,0.68499,1.910001,0.09636,0.01,0,0,#ff0000
POS-1147-886-IA-67842,circle,0.68499,1.912502,0.096355,0.01,0,0,#ff0000
POS-1147-886-IA-67842,circle,0.68499,1.912502,0.096355,0.01,0,0,#ff0000
POS-1137-886-IA-67842,circle,0.6845,1.900909,0.09638,0.01,0,0,#ff0000
POS-1137-886-IA-67842,circle,0.6845,1.900909,0.09638,0.01,0,0,#ff0000
POS-1138-886-IA-67842,circle,0.675996,1.900909,0.096398,0.01,0,0,#ff0000
POS-1139-886-IA-67842,circle,0.679496,1.900909,0.09639,0.01,0,0,#ff0000
POS-1139-886-IA-67842,circle,0.679496,1.900909,0.09639,0.01,0,0,#ff0000
POS-1140-886-IA-67842,circle,0.67371,1.900909,0.096402,0.01,0,0,#ff0000
POS-1140-886-IA-67842,circle,0.67371,1.900909,0.096402,0.01,0,0,#ff0000
POS-1141-886-IA-67842,circle,0.6845,1.913089,0.096352,0.01,0,0,#ff0000
POS-1141-886-IA-67842,circle,0.6845,1.913089,0.096352,0.01,0,0,#ff0000
POS-1142-886-IA-67842,circle,0.679503,1.913089,0.096342,0.01,0,0,#ff0000
POS-1142-886-IA-67842,circle,0.679503,1.913089,0.096342,0.01,0,0,#ff0000
POS-1143-886-IA-67842,circle,0.676003,1.913089,0.096334,0.01,0,0,#ff0000
POS-1143-886-IA-67842,circle,0.676003,1.913089,0.096334,0.01,0,0,#ff0000
POS-1144-886-IA-67842,circle,0.673882,1.913089,0.09633,0.01,0,0,#ff0000
